mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
1.218074917793274,0.15609419012266018,0.162153959274292,0.06153749704495783,5,2,sqrt,10,True,"{'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-0.03253706870824313,-0.0014008995686334291,0.0152814606728362,-0.009440711884286745,-0.007024304872081777,0.0172185220413954,8,0.13821705364788317,0.13405446990728875,0.11038984367462634,0.14524359727282166,0.13197624112565498,0.013088755382540658
1.4827653169631958,0.08775528736131419,0.14782774448394775,0.0271329440175869,10,2,sqrt,10,False,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",-0.03564386904688144,-0.03432493599057729,0.015732990328700458,-0.013966707008154167,-0.01705063042922811,0.020786934169007388,11,0.1397144583258373,0.12942123948006512,0.10524169568386299,0.14365319535018528,0.12950764720998767,0.014942551615314086
1.4688167572021484,0.07115639098152832,0.14137345552444458,0.027190793327371496,5,1,sqrt,10,False,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",-0.07032482444039134,-0.08540718592457419,-0.0445217156085882,-0.03818626859436636,-0.05960999864198002,0.01915029280214994,20,0.1641887308100164,0.1579660668952495,0.14091689431527143,0.16811959612611171,0.15779782203666226,0.010396835604767288
2.3777517080307007,0.09092614018240347,0.3026273250579834,0.043363729494244475,2,1,0.5,,True,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None, 'bootstrap': True}",-0.1711276464141709,-0.23550286763831507,-0.11225029765829131,-0.10602245120881792,-0.1562258157298988,0.05234773040909997,23,0.21553456558267525,0.2258883459234854,0.18985962477489537,0.22394727140013204,0.21380745192029701,0.014363541394697235
1.165705919265747,0.20660236736151272,0.09255969524383545,0.017699211964702994,5,1,0.5,5,False,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': False}",0.007325357871968308,0.02422777910347318,0.009857776605391555,0.007738087101233582,0.012287250170516656,0.0069604926696272,5,0.05309697848819006,0.04844343125927375,0.04717370690745337,0.05774613482846458,0.05161506287084544,0.00417046181853739
1.2919155955314636,0.1492492435296107,0.1578967571258545,0.03306190222380567,2,2,sqrt,10,True,"{'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-0.03559604202863054,-0.013647407366212061,0.01330124095277152,-0.010559699149526036,-0.011625476897899278,0.017328829594935133,10,0.14364335667938732,0.13637478791789892,0.11328130536701131,0.14697551938888453,0.13506874233829552,0.013150033418822309
1.8982079029083252,0.023992115863270363,0.18626612424850464,0.021407876233353846,2,4,0.5,10,False,"{'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",-0.04361205407782043,-0.0054011039754537915,0.017068028184797246,-0.011782632749794741,-0.010931940654567929,0.021698513196610873,9,0.1400042294740923,0.12327296798901355,0.1046211214506334,0.14544968743500075,0.128337001587185,0.015945654818991857
0.011840462684631348,0.0023610794150924776,0.0,0.0,5,4,auto,5,False,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 5, 'bootstrap': False}",,,,,,,25,,,,,,
1.670094072818756,0.1706501573776104,0.15788042545318604,0.008484233455956752,5,4,0.5,10,True,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",-0.015238098958532342,0.01641121504859666,0.01914833624325707,0.002804414631760288,0.005781466741270419,0.013623047849428825,6,0.1189581294557921,0.10860202089923265,0.09863160224235767,0.12364743940180423,0.11245979799979666,0.009662984449894132
2.2681103944778442,0.23689923789506148,0.24326717853546143,0.030654845382555345,5,4,0.5,,True,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': None, 'bootstrap': True}",-0.050633704805268076,-0.025081910653259154,0.009149767639138995,-0.020455118572530573,-0.021755241597979702,0.021224056398611444,14,0.1406359112364356,0.13639026769752627,0.1184617232779328,0.14192265279740623,0.13435263875232523,0.00940023606199477
2.232857048511505,0.1039238309504774,0.2506398558616638,0.02757697330677842,10,2,0.5,20,True,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 20, 'bootstrap': True}",-0.07192333150202201,-0.046759658839638174,0.003928936741108946,-0.03462294759756768,-0.03734425029952973,0.027364412252380614,15,0.1565050029719255,0.15328374085241092,0.1282025218092403,0.16232165218456085,0.1500782294545344,0.013038660842799988
0.9509352445602417,0.023159387931754784,0.09815555810928345,0.03426289531591271,10,1,sqrt,5,False,"{'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 5, 'bootstrap': False}",0.012666744531969254,0.02125662806887385,0.012336091959828654,0.01048124553224028,0.01418517752322801,0.004166811766299628,4,0.039440797033918895,0.03711669027045117,0.0328581072160814,0.03750580194432773,0.0367303491161948,0.0024026741260427006
1.1106334924697876,0.12878700851095837,0.09304946660995483,0.01862371587148169,10,4,0.5,5,False,"{'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': False}",0.010148498733141942,0.02590644997590552,0.011880330493033942,0.013900199842097005,0.015458869761044602,0.00617631297800046,2,0.04792022881000124,0.04122869305472365,0.03766596950365497,0.04993856418731968,0.044188363888924886,0.004957138772130595
1.6514532566070557,0.15672739862622326,0.2588420510292053,0.04254493874658898,5,4,sqrt,,True,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",-0.04844616031548199,-0.01827952521174847,0.0040920301213507315,-0.01844583887463025,-0.020269873570127495,0.018672801580021273,12,0.13804011056760812,0.132458484315904,0.11704115037186535,0.14000301991352537,0.13188569129222572,0.009006336485325164
1.1462209820747375,0.18309909442554254,0.09715569019317627,0.017365394502621673,2,1,0.5,5,True,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 5, 'bootstrap': True}",0.009240699411320996,0.021006215921036575,0.01730426323432399,0.014551585724634775,0.015525691072829084,0.004290963556127905,1,0.05465350245366474,0.05010702080350837,0.04889020804201827,0.05246286247215515,0.05152839844283663,0.0022147156186030203
2.053177058696747,0.09154158475552134,0.19455629587173462,0.032976827320203864,5,1,sqrt,20,False,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-0.18956668627720497,-0.27924902046087774,-0.16937951760639702,-0.11893628858353011,-0.18928287823200246,0.05796286253696455,24,0.21941512420102705,0.22635831940582007,0.1947780593109556,0.22384053042672258,0.21609800833613133,0.012557508865886831
