mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
2.1492756009101868,0.1283513798949428,0.1677141785621643,0.022485884699835965,5,1,0.5,10,False,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",-0.09222500274544987,-0.1233315034346143,-0.06448196816178653,-0.06513927692829591,-0.08629443781753665,0.024136282308076105,42,0.17603649868867188,0.16868551881068927,0.14632467770174307,0.18667917228529063,0.1694314668715987,0.014795184449608758
2.1780903935432434,0.09391607204256475,0.27028006315231323,0.034788664121924315,20,2,0.5,30,True,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 30, 'bootstrap': True}",-0.0275923162195455,-0.01258444480867471,0.008846977263697653,-0.010734887089549394,-0.010516167713517988,0.0129504038500386,22,0.11881396956661072,0.11705262776089176,0.1031351243406069,0.12649670829597248,0.11637460749102047,0.008428390083786454
1.8736737966537476,0.05442651576058596,0.2462255358695984,0.05113066198405847,10,4,sqrt,,True,"{'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",-0.03941026334913955,-0.01582040472792512,0.009269215158092092,-0.017696459946904497,-0.01591447821646927,0.017244235556363376,27,0.1327836090268254,0.12791346270171666,0.11427508149709342,0.13780799788715647,0.128195037778198,0.008765107751073503
1.99793940782547,0.21772722467008845,0.27593034505844116,0.017072367958318572,20,4,sqrt,30,False,"{'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-0.044289580062619516,-0.023867580359762997,0.011040887434399571,-0.025510231195745803,-0.020656626045932186,0.01998197054188148,30,0.13989366070296805,0.13700461679087161,0.11972927299677927,0.1440607516647081,0.13517207553883176,0.009262023098737212
1.3889136910438538,0.09734432412866786,0.153734028339386,0.048292649229418665,10,4,log2,10,True,"{'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",-0.008458906131024069,0.023965860973715225,0.02299617034349266,0.006850765185746677,0.011338472592982624,0.013298764757251148,4,0.10595290426511428,0.09647796265560593,0.08631780777766451,0.10764799613834286,0.0990991677091819,0.008518950198252788
3.3538923263549805,0.09877307438791168,0.32961708307266235,0.04378552581979629,5,2,0.5,,False,"{'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': None, 'bootstrap': False}",-0.15085900867987756,-0.18543200995350895,-0.03528851399245192,-0.0975968193247585,-0.11729408798764923,0.05675005918490536,46,0.2050802121452765,0.20528281889357136,0.16909716873933245,0.2107222061606897,0.1975456014847175,0.01657989088846508
2.152627646923065,0.2280880310101737,0.31011658906936646,0.06389551498593064,5,8,sqrt,30,False,"{'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-0.033360446006057254,-0.003367516819756,0.017941919274577778,-0.0029619824760218627,-0.005437006506814335,0.018280462081670428,17,0.12186711412802376,0.11614086050597683,0.10468634910738484,0.11779040298110444,0.11512118168062246,0.006374908287070202
2.2090389728546143,0.19603939402579604,0.28142082691192627,0.038692566505550675,5,8,log2,30,False,"{'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': False}",-0.033360446006057254,-0.003367516819756,0.017941919274577778,-0.0029619824760218627,-0.005437006506814335,0.018280462081670428,17,0.12186711412802376,0.11614086050597694,0.10468634910738484,0.11779040298110444,0.11512118168062249,0.0063749082870702065
2.219603657722473,0.06335544839140023,0.24964064359664917,0.040112732708819016,5,2,sqrt,50,True,"{'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",-0.10182894320656422,-0.07420578831637492,-0.010492006051357361,-0.0537391313963278,-0.060066467242656074,0.03332299198894634,38,0.17935013679399292,0.17805476764038308,0.1472041559894105,0.18766068019813342,0.17306743515547998,0.015380327006362021
2.044539213180542,0.13445614327922661,0.13564199209213257,0.038639569666477344,2,8,0.5,10,False,"{'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",-0.014710970289119274,0.022018366986050752,0.02210489707631269,0.0037454421269416116,0.008289433975046445,0.015239890752182154,6,0.10353361612595102,0.08951465448860885,0.08199664494878023,0.10790708030523455,0.09573799896714366,0.010445250287286876
2.2182043194770813,0.07784196955670405,0.21713829040527344,0.048165782518249566,10,8,0.5,30,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 30, 'bootstrap': True}",-0.004883374786471828,0.004205559855550156,0.019888755095669453,0.006489090131297615,0.006425007574011349,0.00886118027814259,12,0.09710886297476384,0.09884045182481282,0.08509765807690794,0.09960146943894754,0.09516211057885804,0.005880500626335352
3.36831271648407,0.1478036878005442,0.1714957356452942,0.03832210725464907,2,2,,10,False,"{'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10, 'bootstrap': False}",-0.13090985852720838,-0.2111634237598372,-0.04394948176407998,-0.09403886471969991,-0.12001540719270637,0.0610070810729522,47,0.16192244342739215,0.1568436646867697,0.13107737524372498,0.18261156110675203,0.1581137611161597,0.018352299388020136
1.7974823713302612,0.12321755063652803,0.21868443489074707,0.050598129710130946,20,4,log2,20,True,"{'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",-0.015627573004861395,-0.0009545463637035123,0.017777130523202622,-0.004713360774648567,-0.000879587405002713,0.01204449708582256,14,0.10829855544188627,0.10784935615212043,0.09616784162812142,0.11132485038166395,0.10591015090094802,0.005781361294955057
2.1519939303398132,0.10404209404122183,0.2676372528076172,0.03801647193570822,10,2,log2,50,False,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': False}",-0.11609822801143976,-0.10911867736931469,-0.01701915908480056,-0.06317270046663492,-0.07635219123304748,0.039835592546347165,40,0.18615831190409537,0.18635381561110032,0.14903032073094746,0.19016751755860184,0.17792749145118625,0.016760176452836197
4.120136260986328,0.11694351224996956,0.33038491010665894,0.04673178051836984,2,1,,20,True,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 20, 'bootstrap': True}",-0.1765796634758181,-0.2655706641967843,-0.11451862286081083,-0.10661143532395845,-0.16582009646434293,0.0636463879437584,48,0.21528508863239781,0.22577068746785012,0.188544791590865,0.22304147859421164,0.21316051157133115,0.014723260027024673
4.788308680057526,0.21715688431028607,0.2759655714035034,0.03538445231553882,2,8,,30,False,"{'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': None, 'max_depth': 30, 'bootstrap': False}",-0.05798107388315943,-0.044194489924608726,0.006118884150600912,-0.02832989414630438,-0.031096643450867906,0.023911171961493217,33,0.11022992094674477,0.10312309215840565,0.09777953326414701,0.11418401639882414,0.1063291406920304,0.0063302782982982714
3.586372494697571,0.24494225932715608,0.15720856189727783,0.03603506357428534,5,1,,10,False,"{'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 10, 'bootstrap': False}",-0.1929617749067376,-0.35859029750913085,-0.20674296713978135,-0.09543001984012744,-0.2134312648489443,0.09415302959970595,49,0.17837781806640596,0.167328624070062,0.1500909145336149,0.19112518241198007,0.17173063477051573,0.015066425539294619
4.937196910381317,0.1887375483946097,0.30003130435943604,0.008979322055725412,5,4,,30,False,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 30, 'bootstrap': False}",-0.1389294143216464,-0.1666884135703519,-0.025594545583480954,-0.07942075613542765,-0.10265828240272673,0.0545303925980557,44,0.1617573654852814,0.15878785431691023,0.12337422909877938,0.1624538220745685,0.15159331774388488,0.01635035734523184
2.936325430870056,0.15239495679114792,0.18523770570755005,0.014842495231143159,10,2,,10,True,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10, 'bootstrap': True}",-0.054446250439295074,-0.02897399464967365,0.02196270501869535,-0.0244860220479437,-0.02148589052955427,0.027564643444711958,31,0.14384801756399634,0.14225092216199242,0.11546330880893796,0.15199608893597383,0.13838958436772514,0.01374277537547281
4.688822686672211,0.25618972170329024,0.2952014207839966,0.026116744516666845,20,2,,20,False,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 20, 'bootstrap': False}",-0.0687968807837136,-0.1433395473043173,-0.013557845444542416,-0.08760282443213452,-0.07832427449117696,0.04636415304490008,41,0.1162057194597298,0.135542637239768,0.11507403665323435,0.13943576572803418,0.12656453977019158,0.011018297417662758
2.2108170986175537,0.30831959699918093,0.24542146921157837,0.03362232200311829,20,1,sqrt,30,False,"{'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-0.057836435501165795,-0.06853924920322951,0.0050813223100477645,-0.0450907802496161,-0.04159628566099091,0.028198742567699872,36,0.15370699390161735,0.16260384926454563,0.13029506608647368,0.16122187415326517,0.15195694585147546,0.01295661174705552
4.904576420783997,0.12875325647917962,0.21266740560531616,0.03694678175644172,20,4,,50,False,"{'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 50, 'bootstrap': False}",-0.06732327432602303,-0.1371430796982851,-0.016283873902899204,-0.049405903653071404,-0.06753903289506968,0.044160705334505265,39,0.11476606100378028,0.13103910742842695,0.11390197705858629,0.12409019088985251,0.12094933409516151,0.007063402413939695
1.3942663073539734,0.11183929169361272,0.1610393524169922,0.06335655937294492,2,8,sqrt,10,True,"{'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.006603626732847201,0.025428993102102337,0.02110973796412241,0.009876460068418913,0.015754704466872715,0.007755066493211557,1,0.07454259935053109,0.07193177255344663,0.06388782664500947,0.07869153413025187,0.07226343316980977,0.005403144081451656
1.5423083305358887,0.10657251914527988,0.18806403875350952,0.04471868201352906,10,8,0.5,10,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.0008548091417562853,0.022880168279037272,0.025394026955529725,0.010400284336195553,0.014882322178129709,0.009890920897256898,3,0.08328782028188075,0.08201497106605005,0.07094672789065715,0.08876325077392133,0.08125319250312732,0.00646807940612639
3.575832426548004,0.10505823410168208,0.2576528787612915,0.04192713061205821,20,8,,,True,"{'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': None, 'max_depth': None, 'bootstrap': True}",-0.01799167892938902,-0.005067238899357562,0.011398408947247751,-0.0002124214869370089,-0.0029682325921089603,0.010536895312362673,15,0.09898148670870677,0.10211658842908566,0.08712469527112998,0.10324677581165576,0.09786738655514454,0.00639609608500339
2.0666069388389587,0.24284098430560272,0.28316760063171387,0.043430321750655546,5,4,log2,50,True,"{'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",-0.04844616031548199,-0.01827952521174847,0.0040920301213507315,-0.01844583887463025,-0.020269873570127495,0.018672801580021273,28,0.13804011056760812,0.13245848431590412,0.11704115037186535,0.14000301991352548,0.13188569129222577,0.00900633648532519
1.6920594573020935,0.1383607164617918,0.11924481391906738,0.00955424277672623,5,8,0.5,10,True,"{'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': True}",0.0008548091417565074,0.022880168279037272,0.025394026955529725,0.010400284336195553,0.014882322178129764,0.009890920897256818,2,0.08328782028188075,0.08201497106604982,0.07094672789065692,0.08876325077392133,0.08125319250312721,0.006468079406126472
1.294909119606018,0.09324181484570314,0.17305177450180054,0.030527518111300635,2,4,sqrt,10,True,"{'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-0.008846261984182036,0.020335826418451663,0.024994123603722884,0.006510012748061844,0.010748425196513589,0.01319823938156235,5,0.10982530942303548,0.09959034423863167,0.08710040539100039,0.10921127199512926,0.1014318327619492,0.009216168071834844
1.7473846673965454,0.13441111212047635,0.2812107801437378,0.019072020449411725,10,1,sqrt,,True,"{'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",-0.07778810820086401,-0.06359131736704926,-0.003007774669897323,-0.045178225325108734,-0.04739135639072983,0.028112281709799913,37,0.1644745101577324,0.16799600999658781,0.13811056574540426,0.1715901035692946,0.16054279736725477,0.013193338601571182
3.8181355595588684,0.23973180615101763,0.26646703481674194,0.038885054791907146,20,2,,,True,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'bootstrap': True}",-0.03612322260211731,-0.01647752162648919,0.007873779642301848,-0.015261351889590546,-0.0149970791189738,0.015585663837834548,26,0.11694293147303203,0.11738577452656118,0.1008251825597325,0.1250408968606468,0.11504869635499312,0.008820465927200026
2.047078788280487,0.2766617723186218,0.17957323789596558,0.06484386132241864,10,2,0.5,10,False,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 10, 'bootstrap': False}",-0.05400471530379525,-0.04751554913898626,0.014528404459733135,-0.027816122620111683,-0.028701995650790013,0.026757380670733643,32,0.1466259113733892,0.1378488649553542,0.10976205124083083,0.15916493028681533,0.1383504394640974,0.018160905688611145
2.012107253074646,0.07436207236753535,0.22336941957473755,0.027711938151134874,20,8,sqrt,,False,"{'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.02779790757967837,-0.0006752887828278542,0.01962305438814138,-0.00394613379697506,-0.003199068942834976,0.016829139519061065,16,0.11721376462876287,0.11241836150685458,0.10240382420326155,0.11454578454819808,0.11164543372176927,0.005599622930601574
1.723362684249878,0.2111186250376141,0.24702781438827515,0.0494622581208415,20,2,log2,30,True,"{'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': True}",-0.026653400127535143,-0.010142687309194542,0.015656008425122936,-0.013099675565224178,-0.008559938644207732,0.015304409050677476,20,0.12002890632031848,0.1174189781858832,0.10524441511546223,0.12673101625239414,0.11735582896851451,0.007773831302519153
2.969586193561554,0.05658872452041848,0.32645970582962036,0.06493404625528422,20,1,0.5,,False,"{'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None, 'bootstrap': False}",-0.060009241713430805,-0.06562765252573155,0.009862088548298065,-0.04765777047315267,-0.04085814404100424,0.029996124775391802,35,0.15124051971521035,0.16018708399137038,0.12630164311521153,0.15781776544513237,0.14888675306673116,0.013445146615668025
1.8654261231422424,0.167962702494646,0.22358202934265137,0.016522355715180487,5,8,log2,30,True,"{'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': True}",-0.0030419532161218843,0.010145088094161259,0.017208653179639155,0.005624648110306163,0.007484109041996173,0.007346821588606988,9,0.09228613877628045,0.09118990239397717,0.08085057159007036,0.09367461006437627,0.08950030570617606,0.005070954545648379
1.6232869029045105,0.1919291433320331,0.21076786518096924,0.02424460674892415,10,8,log2,50,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",-0.0030405996153060055,0.010145088094161259,0.017208653179639155,0.0058685100636394205,0.007545412930533457,0.007331646948571438,8,0.09243221562561199,0.09118990239397717,0.08085057159007036,0.09374796663972551,0.08955516406234626,0.005106351894255661
2.7113815546035767,0.11020734677793209,0.22189706563949585,0.032803326923946295,20,8,0.5,,False,"{'min_samples_split': 20, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': None, 'bootstrap': False}",-0.03465708176798277,-0.004237115643109579,0.016550289015171638,-0.014011521964939266,-0.009088857590214994,0.018431440195523105,21,0.12127138641010204,0.11735445043124837,0.10569095536591488,0.1222140235357263,0.1166327039357479,0.006574786752134882
1.643786072731018,0.16537665131461907,0.229373037815094,0.03265137691543747,10,8,log2,,True,"{'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",-0.0030405996153060055,0.010145088094161259,0.017208653179639155,0.0058685100636395315,0.007545412930533485,0.007331646948571432,7,0.09243221562561199,0.09118990239397717,0.08085057159007036,0.09374796663972551,0.08955516406234626,0.005106351894255661
2.8292039036750793,0.0734420489105181,0.3520835041999817,0.02460485633275112,2,1,sqrt,,False,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.21272958746542492,-0.4038416709369008,-0.26720959752096896,-0.15971757567451506,-0.26087460789945244,0.09087133949740205,50,0.22735324850343297,0.24084385542487974,0.2050146918693878,0.23495920437903584,0.2270427500441841,0.013587425392713888
1.4631651043891907,0.36481105377878037,0.1833888292312622,0.11295517375060346,10,2,log2,50,True,"{'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",-0.06537462303820685,-0.04221231168458606,-0.00024754830491979796,-0.03732327054548068,-0.036289438393298346,0.02335120470080032,34,0.15299226774553132,0.15139602698718346,0.12911806350281585,0.16238310819059887,0.14897236660653237,0.012207324403579606
